"Links","Images","Title","Price","Rating"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjMwMDU1MjAwMjcyMjYwMjo6MDo6&url=%2FErasers-Eraser-Blossom-Pencils-Artists%2Fdp%2FB0C5ML7965%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/61HzxdXqOoL._AC_UL320_.jpg","Pink Erasers, 6 PCS Eraser, Cherry Blossom Erasers, Cute Erasers for Pencils, Bulk Erasers for Artists, Flower Erasers (6)","3.","4.4 out of 5 stars"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjMwMDQ3NTU3MjM5MDkwMjo6MDo6&url=%2FNicpro-Highlighters-Retractable-Multicolor-Mechanical%2Fdp%2FB0CP3998Q1%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/81tcwf4-IhL._AC_UL320_.jpg","Nicpro 78 PCS Aesthetic School Supplies with Cute Pen Case, 12 Pastel Highlighters, 12 Color & Black Ink Gel Pens, 10 Mechanical Pencils 0.5, 0.7, 0.9, 2.0 mm, 6 Ballpoint Pen for Student Stationary","38.","4.9 out of 5 stars"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjMwMDU0Njc1OTgxNDQwMjo6MDo6&url=%2FNicpro-Aesthetic-Highlighters-Retractable-Mechanical%2Fdp%2FB0CB7HL5Q3%2Fref%3Dsr_1_13_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/71X0vtIiSqL._AC_UL320_.jpg","Nicpro 50 PCS Aesthetic School Supplies with Pen Case, 5 Quick Dry Retractable Black Ink Pens, 12 Pastel Highlighters, 6 Pastel Mechanical Pencil Set 0.5 & 0.7 & 0.9 & 2.0 mm for Students Stationary","28.","4.8 out of 5 stars"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjIwMDAxOTMyODgzMDk1MTo6MDo6&url=%2FBack-School-Supply-Box-Grades%2Fdp%2FB07FG9K4ZV%2Fref%3Dsr_1_14_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/81gappgdZnL._AC_UL320_.jpg","Back to School Supply Box Grades K-5 - School Supply Kit Back to School Essentials - 32 Pieces","29.","4.6 out of 5 stars"
"https://amazon.com/BIC-Mechanical-Pencil-40-Count-MPCE40-BLK/dp/B08MQRQTKJ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw&dib_tag=se&keywords=school+supplies&qid=1732630765&sr=8-15","https://m.media-amazon.com/images/I/81HZlEv4vEL._AC_UL320_.jpg","BIC Xtra Smooth Mechanical Pencils with Erasers, Bright Edition Medium Point (0.7mm), Writes Smooth & Dark, Doesn't Smudge, Erases Cleanly, 40-Count Gift Set in Assorted Colors","6.","4.8 out of 5 stars"
"https://amazon.com/Piece-School-Supply-Grades-K-12/dp/B07MVMD87P/ref=sr_1_16?dib=eyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw&dib_tag=se&keywords=school+supplies&qid=1732630765&sr=8-16","https://m.media-amazon.com/images/I/81hoeu6g0mL._AC_UL320_.jpg","45 Piece School Supply Kit Grades K-12 - School Essentials Includes Folders Notebooks Pencils Pens and Much More!","18.","4.6 out of 5 stars"
"https://amazon.com/Scotch-Dispensers-Applications-Invisible-Engineered/dp/B0000DH8HQ/ref=sr_1_17?dib=eyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw&dib_tag=se&keywords=school+supplies&qid=1732630765&sr=8-17","https://m.media-amazon.com/images/I/71ZnElYgyoL._AC_UL320_.jpg","Scotch Magic Tape, Invisible, Home Office Supplies and Back to School Supplies for College and Classrooms, 6 Rolls with 6 Dispensers","12.","4.8 out of 5 stars"
"https://amazon.com/Back-School-Supply-Box-Grades/dp/B07FG9K4ZV/ref=sr_1_18?dib=eyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw&dib_tag=se&keywords=school+supplies&qid=1732630765&sr=8-18","https://m.media-amazon.com/images/I/81gappgdZnL._AC_UL320_.jpg","Back to School Supply Box Grades K-5 - School Supply Kit Back to School Essentials - 32 Pieces","29.","4.6 out of 5 stars"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjIwMDAzNzgzNDQ3NzU0MTo6MDo6&url=%2FSticky-Self-Stick-Bright-Colors-Purple%2Fdp%2FB08H593JZG%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-19-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/71+FCwMuLnL._AC_UL320_.jpg","8 Pads Sticky Notes 3x3 Self-Stick Notes 8 Bright Multi Colors Purple Sticky Notes, 85 Sheet/Pad","5.","4.3 out of 5 stars"
"https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NjU3OTM5MDkzMDMyMDg3OjE3MzI2MzA3NjU6c3BfbXRmOjMwMDE4MjIwOTMxMzAwMjo6MDo6&url=%2FVitoler-Highlighters-Chisel-Aesthetic-Supplies%2Fdp%2FB0CXHY196S%2Fref%3Dsr_1_20_sspa%3Fdib%3DeyJ2IjoiMSJ9.wZVnuMFnx-ijVMWr6HxAmcfKh_WW8MD636S7Ia_iqz_rs49fGvqHmAqCeESsDHQmuDOqPetw9Ygs3HeIJWG3Tp7sfBsBH89NTY6NnzwuFLwArB54DLU-anXzN8KRZw6uCqXnQiwbNvM_S8co5-UXtwF8Z6c49cG-O3YA5ccOBDmfgNcB1hSuSeX4dYuj65Bl4Du75wvSO7exxuJSSgnT9o_GFYBJnNw59IhzZOC3PRP5aDwS9ayMJow0mSe3x1fYw2md6RMqWKV05W0mqGcBf0hryTwP0S0q5HcpAa6D-qg.9OVo6qXljR_Hy1m_NaHGdWuy9QLNwKQnhveJ99UVlPw%26dib_tag%3Dse%26keywords%3Dschool%2Bsupplies%26qid%3D1732630765%26sr%3D8-20-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","https://m.media-amazon.com/images/I/61h-1Oku4BL._AC_UL320_.jpg","Vitoler Bible Highlighters with Soft Chisel Tip,10Pcs,Lake Colors,Aesthetic No Bleed Bible Highlighter Pastel,Cute Highlighters for School Office Supplies","3.","4.4 out of 5 stars"
